,USPS,ST,NAME,ZCTA5,LAT,LON
168,Vlaanderen,VLG,Essen,2910,51.4679,4.469
169,Vlaanderen,VLG,Kalmthout,2920,51.3844,4.4756
170,Vlaanderen,VLG,Brasschaat,2930,51.2912,4.4918
171,Vlaanderen,VLG,Hoevenen,2940,51.306,4.402
172,Vlaanderen,VLG,Stabroek,2940,51.3319,4.3713
173,Vlaanderen,VLG,Kapellen,2950,51.3138,4.4354
174,Vlaanderen,VLG,Sint-Lenaarts,2960,51.3487,4.6801
175,Vlaanderen,VLG,Sint-Job-In-'T-Goor,2960,51.2991,4.5729
176,Vlaanderen,VLG,Brecht,2960,51.3502,4.6383
177,Vlaanderen,VLG,Schilde,2970,51.2411,4.5834
178,Vlaanderen,VLG,'S Gravenwezel,2970,51.2627,4.5611
179,Vlaanderen,VLG,Zoersel,2980,51.2683,4.713
180,Vlaanderen,VLG,Halle,2980,51.2407,4.6433
181,Vlaanderen,VLG,Wuustwezel,2990,51.3921,4.5955
182,Vlaanderen,VLG,Loenhout,2990,51.3995,4.644
183,Vlaanderen,VLG,Halle,1500,50.7338,4.2345
184,Vlaanderen,VLG,Buizingen,1501,50.7354,4.2477
185,Vlaanderen,VLG,Lembeek,1502,50.7157,4.2183
186,Vlaanderen,VLG,Herfelingen,1540,50.7482,4.0975
187,Vlaanderen,VLG,Herne,1540,50.7242,4.0348
188,Vlaanderen,VLG,Sint-Pieters-Kapelle,1541,50.7076,3.99
189,Vlaanderen,VLG,Biévène,1547,50.7164,3.9412
190,Vlaanderen,VLG,Hoeilaart,1560,50.7673,4.4683
191,Vlaanderen,VLG,Galmaarden,1570,50.7539,3.9712
192,Vlaanderen,VLG,Vollezele,1570,50.7612,4.0243
193,Vlaanderen,VLG,Tollembeek,1570,50.741,4.0067
194,Vlaanderen,VLG,Sint-Laureins-Berchem,1600,50.7872,4.2001
195,Vlaanderen,VLG,Sint-Pieters-Leeuw,1600,50.7793,4.2435
196,Vlaanderen,VLG,Oudenaken,1600,50.7798,4.1978
197,Vlaanderen,VLG,Ruisbroek,1601,50.7901,4.2977
198,Vlaanderen,VLG,Vlezenbeek,1602,50.8078,4.232
199,Vlaanderen,VLG,Drogenbos,1620,50.7873,4.3147
200,Vlaanderen,VLG,Linkebeek,1630,50.7678,4.3369
201,Vlaanderen,VLG,Rhode-Saint-Genèse,1640,50.7464,4.3575
202,Vlaanderen,VLG,Beersel,1650,50.7659,4.3002
203,Vlaanderen,VLG,Lot,1651,50.7679,4.2771
204,Vlaanderen,VLG,Alsemberg,1652,50.7413,4.3375
205,Vlaanderen,VLG,Dworp,1653,50.7298,4.3011
206,Vlaanderen,VLG,Huizingen,1654,50.7465,4.2738
207,Vlaanderen,VLG,Pepingen,1670,50.7592,4.1598
208,Vlaanderen,VLG,Heikruis,1670,50.7351,4.1116
209,Vlaanderen,VLG,Bogaarden,1670,50.7399,4.1359
210,Vlaanderen,VLG,Elingen,1671,50.7789,4.1709
211,Vlaanderen,VLG,Beert,1673,50.741,4.181
212,Vlaanderen,VLG,Bellingen,1674,50.7409,4.1537
213,Vlaanderen,VLG,Sint-Martens-Bodegem,1700,50.8618,4.2132
214,Vlaanderen,VLG,Sint-Ulriks-Kapelle,1700,50.879,4.2188
215,Vlaanderen,VLG,Dilbeek,1700,50.848,4.2597
216,Vlaanderen,VLG,Itterbeek,1701,50.838,4.2495
217,Vlaanderen,VLG,Groot-Bijgaarden,1702,50.8717,4.2497
